9.775171065493646130e-03,5.386119257086998680e-01,7.380254154447702941e-01,4.711632453567937695e-01
1.779081133919843682e-01,3.098729227761485849e-01,7.380254154447702941e-01,8.201368523949169598e-01
5.835777126099707113e-01,3.870967741935483764e-01,7.380254154447702941e-01,5.698924731182796188e-01
7.390029325513196579e-01,5.669599217986315276e-01,7.380254154447702941e-01,7.546432062561094778e-01
7.820136852394916904e-03,3.479960899315738265e-01,7.380254154447702941e-01,7.399804496578690216e-01
0.000000000000000000e+00,1.759530791788856408e-01,7.380254154447702941e-01,6.060606060606060774e-01
0.000000000000000000e+00,9.286412512218963911e-02,6.930596285434995618e-01,7.888563049853372089e-01
0.000000000000000000e+00,4.985337243401759266e-02,6.461388074291299910e-01,4.965786901270772269e-01
0.000000000000000000e+00,2.639296187683284542e-02,6.031280547409579862e-01,7.497556207233626591e-01
0.000000000000000000e+00,1.466275659824047006e-02,5.620723362658845979e-01,4.467253176930596203e-01
0.000000000000000000e+00,7.820136852394916904e-03,5.249266862170087755e-01,5.151515151515151381e-01
3.841642228739002851e-01,1.339198435972629442e-01,5.063538611925708643e-01,5.855327468230694388e-01
9.775171065493646130e-04,9.579667644183773034e-02,4.770283479960899520e-01,3.548387096774193727e-01
3.059628543499511300e-01,1.309872922776148529e-01,4.545454545454545303e-01,5.913978494623656212e-01
1.955034213098729226e-03,1.036168132942326542e-01,4.310850439882698004e-01,2.668621700879765246e-01
1.671554252199413393e-01,9.188660801564027536e-02,4.076246334310850705e-01,4.477028347996089841e-01
0.000000000000000000e+00,6.647116324535679022e-02,3.831867057673509214e-01,4.183773216031280717e-01
0.000000000000000000e+00,3.225806451612903136e-02,3.577712609970674640e-01,2.512218963831867047e-01
1.094819159335288367e-01,4.301075268817204644e-02,3.372434017595307698e-01,4.584555229716519853e-01
1.661779081133919755e-02,3.714565004887585703e-02,3.167155425219941312e-01,1.935483870967741882e-01
3.157380254154447674e-01,1.192570869990224880e-01,3.088954056695992212e-01,4.535679374389051666e-01
4.701857282502444058e-01,2.873900293255132188e-01,3.206256109481915861e-01,1.925708699902248244e-01
1.270772238514174084e-02,2.277614858260019470e-01,3.137829912023460399e-01,3.079178885630498574e-01
0.000000000000000000e+00,1.114369501466275642e-01,2.913000977517106738e-01,3.167155425219941312e-01
0.000000000000000000e+00,5.571847507331378208e-02,2.717497556207233433e-01,1.710654936461387943e-01
6.158357771260997149e-02,4.007820136852394827e-02,2.551319648093841597e-01,4.046920821114369238e-01
0.000000000000000000e+00,1.955034213098729226e-02,2.385141739980449760e-01,1.319648093841642167e-01
0.000000000000000000e+00,9.775171065493646130e-03,2.228739002932551283e-01,3.284457478005864961e-01
0.000000000000000000e+00,4.887585532746823065e-03,2.082111436950146721e-01,2.267839687194525833e-01
0.000000000000000000e+00,1.955034213098729226e-03,1.945259042033235519e-01,1.309872922776148529e-01
0.000000000000000000e+00,9.775171065493646130e-04,1.827956989247311870e-01,3.147605083088954037e-01
2.639296187683284542e-02,9.775171065493646130e-03,1.710654936461387943e-01,9.090909090909091161e-02
2.140762463343108546e-01,7.038123167155425908e-02,1.691104594330400668e-01,3.382209188660801336e-01
1.955034213098729226e-03,7.038123167155425908e-02,1.642228739002932481e-01,8.993157380254154787e-02
0.000000000000000000e+00,3.421309872922775885e-02,1.534701857282502468e-01,1.554252199413489743e-01
7.526881720430107781e-02,3.714565004887585703e-02,1.456500488758553369e-01,2.854349951124144913e-01
6.842619745845552291e-03,2.834799608993157291e-02,1.378299120234603992e-01,7.135874877810362282e-02
0.000000000000000000e+00,1.466275659824047006e-02,1.290322580645161255e-01,3.118279569892473124e-01
0.000000000000000000e+00,6.842619745845552291e-03,1.212121212121212155e-01,6.060606060606060774e-02
2.443792766373411446e-02,1.368523949169110458e-02,1.143695014662756554e-01,2.091886608015640359e-01
0.000000000000000000e+00,1.466275659824047006e-02,1.085043988269794729e-01,9.872922776148582158e-02
5.767350928641250957e-02,2.541544477028348167e-02,1.036168132942326542e-01,5.474095796676441833e-02
0.000000000000000000e+00,2.346041055718475071e-02,9.872922776148582158e-02,2.590420332355816146e-01
8.015640273704789653e-02,2.834799608993157291e-02,9.481915933528836660e-02,5.571847507331378208e-02
2.443792766373411446e-02,3.128054740957966762e-02,9.090909090909091161e-02,2.873900293255132188e-01
0.000000000000000000e+00,1.857282502443792851e-02,8.602150537634409289e-02,3.910068426197458452e-02
1.251221896383186705e-01,3.910068426197458452e-02,8.406647116324535152e-02,7.038123167155425908e-02
0.000000000000000000e+00,2.639296187683284542e-02,8.015640273704789653e-02,1.886608015640273694e-01
2.297165200391006745e-01,7.917888563049853279e-02,8.308895405669598777e-02,4.887585532746822892e-02
9.775171065493646130e-04,6.647116324535679022e-02,8.211143695014662403e-02,2.737047898338220708e-01
0.000000000000000000e+00,3.225806451612903136e-02,7.722385141739980530e-02,2.150537634408602322e-02
1.202346041055718517e-01,4.496578690127077393e-02,7.624633431085044155e-02,1.241446725317693067e-01
0.000000000000000000e+00,2.639296187683284542e-02,7.135874877810362282e-02,1.173020527859237605e-01
2.052785923753665809e-01,6.647116324535679022e-02,7.331378299120235031e-02,4.789833822091886517e-02
8.211143695014662403e-02,1.016617790811339267e-01,7.917888563049853279e-02,2.492668621700879772e-01
2.062561094819159446e-01,1.212121212121212155e-01,8.308895405669598777e-02,4.301075268817204644e-02
4.301075268817204644e-02,1.114369501466275642e-01,8.602150537634409289e-02,2.717497556207233433e-01
0.000000000000000000e+00,5.376344086021505458e-02,7.917888563049853279e-02,2.932551319648094013e-02
9.872922776148582158e-02,5.083088954056696335e-02,7.722385141739980530e-02,9.188660801564027536e-02
3.196480938416422224e-01,1.534701857282502468e-01,8.895405669599218412e-02,2.453567937438905222e-01
4.398826979472141019e-02,1.691104594330400668e-01,9.775171065493645783e-02,5.083088954056696335e-02
1.915933528836754607e-01,1.466275659824047006e-01,9.970674486803518533e-02,2.834799608993157638e-01
3.714565004887585564e-01,2.326490713587487658e-01,1.143695014662756554e-01,5.474095796676441833e-02
7.820136852394916904e-03,1.788856304985337320e-01,1.173020527859237605e-01,1.925708699902248244e-01
7.429130009775171406e-02,4.887585532746822892e-02,9.970674486803518533e-02,2.952101661779081287e-01
0.000000000000000000e+00,3.128054740957966762e-02,9.384164222873900285e-02,4.398826979472141019e-02
9.775171065493645783e-02,4.203323558162267576e-02,9.090909090909091161e-02,8.308895405669598777e-02
0.000000000000000000e+00,3.812316715542522078e-02,8.699902248289345663e-02,2.316715542521994020e-01
3.030303030303030387e-02,3.030303030303030387e-02,8.308895405669598777e-02,4.398826979472141019e-02
2.531769305962854322e-01,9.970674486803518533e-02,8.797653958944282038e-02,2.746823069403714346e-01
1.955034213098729226e-03,8.895405669599218412e-02,8.895405669599218412e-02,2.932551319648094013e-02
0.000000000000000000e+00,4.301075268817204644e-02,8.308895405669598777e-02,1.212121212121212155e-01
3.030303030303030387e-02,2.737047898338220916e-02,7.820136852394916904e-02,1.300097751710654892e-01
0.000000000000000000e+00,1.270772238514174084e-02,7.233626588465298657e-02,4.398826979472141019e-02
0.000000000000000000e+00,6.842619745845552291e-03,6.744868035190615396e-02,2.482893450635386134e-01
4.398826979472141019e-02,1.466275659824047006e-02,6.549364613880742647e-02,3.128054740957966762e-02
0.000000000000000000e+00,7.820136852394916904e-03,6.158357771260997149e-02,2.130987292277614908e-01
0.000000000000000000e+00,2.932551319648093839e-03,5.669599217986314582e-02,1.270772238514174084e-02
0.000000000000000000e+00,9.775171065493646130e-04,5.376344086021505458e-02,4.789833822091886517e-02
8.797653958944282385e-03,3.910068426197458452e-03,4.985337243401759266e-02,2.238514173998044920e-01
0.000000000000000000e+00,2.932551319648093839e-03,4.692082111436950143e-02,2.248289345063538697e-02
9.775171065493646130e-03,3.910068426197458452e-03,4.496578690127077393e-02,2.541544477028347959e-01
9.775171065493646130e-04,2.932551319648093839e-03,4.203323558162267576e-02,1.955034213098729226e-03
0.000000000000000000e+00,1.955034213098729226e-03,3.910068426197458452e-02,6.060606060606060774e-02
3.421309872922775885e-02,8.797653958944282385e-03,3.812316715542522078e-02,1.661779081133919755e-01
0.000000000000000000e+00,3.910068426197458452e-03,3.616813294232649328e-02,1.661779081133919755e-02
0.000000000000000000e+00,1.955034213098729226e-03,3.323558162267839511e-02,2.365591397849462485e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.128054740957966762e-02,5.865102639296187678e-03
2.306940371456500383e-01,7.233626588465298657e-02,3.812316715542522078e-02,8.504398826979471526e-02
3.910068426197458452e-03,8.015640273704789653e-02,4.301075268817204644e-02,1.622678396871945206e-01
0.000000000000000000e+00,3.910068426197458452e-02,4.007820136852394827e-02,2.248289345063538697e-02
0.000000000000000000e+00,1.857282502443792851e-02,3.714565004887585703e-02,2.414467253176930672e-01
2.150537634408602183e-01,7.135874877810362282e-02,4.203323558162267576e-02,2.052785923753665601e-02
0.000000000000000000e+00,5.767350928641250957e-02,4.398826979472141019e-02,1.769305962854350045e-01
0.000000000000000000e+00,2.737047898338220916e-02,4.007820136852394827e-02,2.834799608993157291e-02
0.000000000000000000e+00,1.270772238514174084e-02,3.812316715542522078e-02,2.639296187683284542e-02
2.003910068426197344e-01,6.842619745845551771e-02,4.301075268817204644e-02,2.121212121212121271e-01
1.955034213098729226e-03,6.842619745845551771e-02,4.594330400782013768e-02,1.955034213098729226e-02
0.000000000000000000e+00,3.323558162267839511e-02,4.301075268817204644e-02,2.541544477028347959e-01
0.000000000000000000e+00,1.564027370478983381e-02,4.007820136852394827e-02,1.759530791788856477e-02
2.052785923753665601e-02,1.173020527859237536e-02,3.812316715542522078e-02,6.744868035190615396e-02
8.504398826979471526e-02,4.496578690127077393e-02,4.007820136852394827e-02,1.915933528836754607e-01
9.775171065493646130e-04,4.398826979472141019e-02,4.105571847507331201e-02,1.955034213098729226e-02
0.000000000000000000e+00,2.150537634408602322e-02,3.812316715542522078e-02,2.326490713587487658e-01
5.474095796676441833e-02,3.519061583577712954e-02,3.910068426197458452e-02,1.075268817204301161e-02
1.075268817204301161e-02,3.910068426197458452e-02,4.007820136852394827e-02,1.192570869990224880e-01
2.248289345063538697e-02,2.737047898338220916e-02,3.812316715542522078e-02,3.616813294232649328e-02
0.000000000000000000e+00,1.564027370478983381e-02,3.616813294232649328e-02,3.616813294232649328e-02
2.082111436950146721e-01,6.647116324535679022e-02,4.105571847507331201e-02,2.346041055718475210e-01
0.000000000000000000e+00,5.767350928641250957e-02,4.203323558162267576e-02,1.075268817204301161e-02
0.000000000000000000e+00,2.737047898338220916e-02,4.007820136852394827e-02,2.287390029325513108e-01
2.443792766373411585e-01,9.384164222873900285e-02,4.692082111436950143e-02,5.865102639296187678e-03
0.000000000000000000e+00,6.842619745845551771e-02,4.789833822091886517e-02,3.225806451612903136e-02
2.258064516129032195e-01,9.970674486803518533e-02,5.278592375366569084e-02,2.258064516129032195e-01
9.775171065493646130e-04,7.917888563049853279e-02,5.376344086021505458e-02,2.248289345063538697e-02
0.000000000000000000e+00,3.910068426197458452e-02,5.083088954056696335e-02,2.482893450635386134e-01
0.000000000000000000e+00,1.955034213098729226e-02,4.692082111436950143e-02,7.820136852394916904e-03
2.326490713587487658e-01,8.211143695014662403e-02,5.278592375366569084e-02,8.113391984359726028e-02
4.887585532746823065e-03,9.090909090909091161e-02,5.767350928641250957e-02,1.769305962854350045e-01
2.306940371456500383e-01,1.124144672531769279e-01,6.158357771260997149e-02,2.834799608993157291e-02
4.398826979472141019e-02,1.143695014662756554e-01,6.647116324535679022e-02,2.531769305962854322e-01
5.962854349951124400e-02,8.211143695014662403e-02,6.549364613880742647e-02,2.737047898338220916e-02
0.000000000000000000e+00,4.007820136852394827e-02,6.060606060606060774e-02,1.876832844574780057e-01
0.000000000000000000e+00,1.955034213098729226e-02,5.669599217986314582e-02,4.887585532746822892e-02
1.260997067448680342e-01,4.398826979472141019e-02,5.669599217986314582e-02,4.692082111436950143e-02
9.677419354838709409e-02,8.113391984359726028e-02,6.158357771260997149e-02,2.375366568914956122e-01
0.000000000000000000e+00,5.962854349951124400e-02,5.962854349951124400e-02,3.030303030303030387e-02
1.231671554252199430e-01,6.256109481915933523e-02,6.060606060606060774e-02,2.502443792766373409e-01
3.411534701857282248e-01,2.101661779081133996e-01,8.602150537634409289e-02,2.561094819159335234e-01
1.661779081133919755e-01,2.248289345063538558e-01,9.775171065493645783e-02,6.256109481915933523e-02
9.775171065493646130e-04,1.241446725317693067e-01,9.384164222873900285e-02,2.443792766373411585e-01
0.000000000000000000e+00,6.158357771260997149e-02,8.699902248289345663e-02,1.036168132942326542e-01
0.000000000000000000e+00,3.030303030303030387e-02,8.113391984359726028e-02,7.233626588465298657e-02
0.000000000000000000e+00,1.564027370478983381e-02,7.526881720430107781e-02,2.277614858260019470e-01
7.526881720430107781e-02,3.030303030303030387e-02,7.233626588465298657e-02,3.616813294232649328e-02
4.887585532746822892e-02,4.398826979472141019e-02,7.135874877810362282e-02,2.746823069403714346e-01
0.000000000000000000e+00,2.052785923753665601e-02,6.647116324535679022e-02,2.932551319648094013e-02
0.000000000000000000e+00,9.775171065493646130e-03,6.256109481915933523e-02,9.775171065493645783e-02
0.000000000000000000e+00,3.910068426197458452e-03,5.767350928641250957e-02,1.329423264907135804e-01
1.075268817204301161e-02,6.842619745845552291e-03,5.474095796676441833e-02,2.737047898338220916e-02
4.887585532746823065e-03,1.270772238514174084e-02,5.278592375366569084e-02,2.531769305962854322e-01
0.000000000000000000e+00,5.865102639296187678e-03,4.887585532746822892e-02,1.564027370478983381e-02
0.000000000000000000e+00,1.955034213098729226e-03,4.594330400782013768e-02,1.534701857282502468e-01
1.818181818181818232e-01,4.985337243401759266e-02,4.887585532746822892e-02,1.368523949169110354e-01
3.030303030303030387e-02,6.842619745845551771e-02,5.180840664711632709e-02,2.932551319648094013e-02
0.000000000000000000e+00,3.714565004887585703e-02,4.887585532746822892e-02,2.394916911045943397e-01
2.267839687194525833e-01,8.699902248289345663e-02,5.474095796676441833e-02,2.541544477028348167e-02
7.820136852394916904e-03,1.006842619745845491e-01,6.060606060606060774e-02,2.649071358748777971e-01
5.669599217986314582e-02,5.962854349951124400e-02,5.669599217986314582e-02,1.173020527859237536e-02
0.000000000000000000e+00,2.932551319648094013e-02,5.278592375366569084e-02,5.669599217986314582e-02
2.033235581622678534e-01,7.038123167155425908e-02,5.669599217986314582e-02,1.867057673509286420e-01
9.286412512218963911e-02,1.065493646138807454e-01,6.256109481915933523e-02,3.616813294232649328e-02
3.059628543499511300e-01,1.720430107526881858e-01,7.429130009775171406e-02,2.580645161290322509e-01
4.887585532746823065e-03,1.378299120234603992e-01,7.820136852394916904e-02,2.346041055718475071e-02
7.820136852394916904e-02,9.872922776148582158e-02,7.624633431085044155e-02,1.085043988269794729e-01
9.775171065493646130e-04,6.842619745845551771e-02,7.429130009775171406e-02,1.749755620723362770e-01
0.000000000000000000e+00,3.323558162267839511e-02,6.940371456500488145e-02,4.496578690127077393e-02
2.326490713587487658e-01,8.895405669599218412e-02,7.331378299120235031e-02,2.561094819159335234e-01
2.932551319648093839e-03,8.699902248289345663e-02,7.526881720430107781e-02,3.812316715542522078e-02
2.414467253176930672e-01,1.173020527859237605e-01,7.917888563049853279e-02,2.365591397849462485e-01
6.353861192570869898e-02,1.466275659824047006e-01,8.699902248289345663e-02,2.932551319648094013e-02
5.083088954056696335e-02,9.481915933528836660e-02,8.406647116324535152e-02,6.451612903225806273e-02
9.775171065493646130e-03,5.571847507331378208e-02,7.917888563049853279e-02,2.111436950146627634e-01
0.000000000000000000e+00,2.932551319648094013e-02,7.429130009775171406e-02,3.714565004887585703e-02
0.000000000000000000e+00,1.466275659824047006e-02,6.940371456500488145e-02,2.688172043010752521e-01
2.932551319648094013e-02,1.759530791788856477e-02,6.549364613880742647e-02,1.955034213098729226e-02
1.309872922776148529e-01,6.158357771260997149e-02,6.842619745845551771e-02,1.065493646138807454e-01
0.000000000000000000e+00,3.616813294232649328e-02,6.451612903225806273e-02,1.710654936461387943e-01
0.000000000000000000e+00,1.661779081133919755e-02,6.060606060606060774e-02,3.323558162267839511e-02
1.075268817204301161e-02,1.075268817204301161e-02,5.669599217986314582e-02,2.482893450635386134e-01
3.323558162267839511e-02,2.639296187683284542e-02,5.571847507331378208e-02,2.834799608993157291e-02
0.000000000000000000e+00,1.955034213098729226e-02,5.278592375366569084e-02,1.867057673509286420e-01
6.256109481915933523e-02,2.834799608993157291e-02,5.180840664711632709e-02,1.661779081133919755e-02
1.759530791788856408e-01,8.015640273704789653e-02,5.669599217986314582e-02,4.398826979472141019e-02
9.775171065493646130e-04,6.647116324535679022e-02,5.767350928641250957e-02,2.385141739980449760e-01
0.000000000000000000e+00,3.225806451612903136e-02,5.376344086021505458e-02,1.661779081133919755e-02
0.000000000000000000e+00,1.466275659824047006e-02,4.985337243401759266e-02,2.668621700879765246e-01
0.000000000000000000e+00,6.842619745845552291e-03,4.594330400782013768e-02,1.759530791788856477e-02
0.000000000000000000e+00,2.932551319648093839e-03,4.301075268817204644e-02,4.692082111436950143e-02
0.000000000000000000e+00,9.775171065493646130e-04,4.007820136852394827e-02,1.691104594330400668e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.714565004887585703e-02,2.052785923753665601e-02
7.135874877810362282e-02,3.030303030303030387e-02,3.910068426197458452e-02,2.336265884652981295e-01
2.707722385141739796e-01,1.231671554252199430e-01,5.083088954056696335e-02,1.857282502443792851e-02
9.775171065493646130e-04,9.384164222873900285e-02,5.278592375366569084e-02,1.075268817204301092e-01
0.000000000000000000e+00,4.594330400782013768e-02,4.887585532746822892e-02,1.622678396871945206e-01
1.798631476050830957e-01,7.233626588465298657e-02,5.180840664711632709e-02,4.789833822091886517e-02
3.616813294232649328e-02,8.015640273704789653e-02,5.474095796676441833e-02,2.453567937438905222e-01
0.000000000000000000e+00,4.398826979472141019e-02,5.180840664711632709e-02,1.368523949169110458e-02
0.000000000000000000e+00,2.150537634408602322e-02,4.789833822091886517e-02,1.994134897360703707e-01
0.000000000000000000e+00,1.075268817204301161e-02,4.496578690127077393e-02,3.421309872922775885e-02
1.505376344086021556e-01,4.887585532746822892e-02,4.692082111436950143e-02,5.180840664711632709e-02
9.775171065493646130e-03,4.887585532746822892e-02,4.789833822091886517e-02,1.994134897360703707e-01
2.932551319648093839e-03,1.270772238514174084e-02,4.105571847507331201e-02,4.789833822091886517e-02
2.267839687194525833e-01,7.820136852394916904e-02,4.692082111436950143e-02,3.225806451612903136e-02
0.000000000000000000e+00,6.256109481915933523e-02,4.789833822091886517e-02,2.404692082111437035e-01
0.000000000000000000e+00,3.030303030303030387e-02,4.496578690127077393e-02,1.466275659824047006e-02
2.355816226783968848e-01,9.090909090909091161e-02,5.083088954056696335e-02,2.355816226783968848e-01
0.000000000000000000e+00,6.940371456500488145e-02,5.180840664711632709e-02,8.797653958944282385e-03
0.000000000000000000e+00,3.323558162267839511e-02,4.789833822091886517e-02,4.203323558162267576e-02
0.000000000000000000e+00,1.661779081133919755e-02,4.496578690127077393e-02,1.906158357771260969e-01
3.910068426197458452e-02,3.030303030303030387e-02,4.496578690127077393e-02,2.541544477028348167e-02
1.945259042033235519e-01,8.895405669599218412e-02,5.180840664711632709e-02,2.658846529814271609e-01
0.000000000000000000e+00,6.647116324535679022e-02,5.180840664711632709e-02,1.955034213098729226e-02
1.202346041055718517e-01,6.353861192570869898e-02,5.180840664711632709e-02,9.286412512218963911e-02
3.910068426197458452e-03,5.962854349951124400e-02,5.278592375366569084e-02,1.818181818181818232e-01
0.000000000000000000e+00,2.834799608993157291e-02,4.887585532746822892e-02,1.759530791788856477e-02
0.000000000000000000e+00,1.368523949169110458e-02,4.594330400782013768e-02,2.414467253176930672e-01
2.091886608015640359e-01,6.744868035190615396e-02,4.985337243401759266e-02,1.466275659824047006e-02
1.075268817204301161e-02,6.451612903225806273e-02,5.180840664711632709e-02,1.730205278592375495e-01
0.000000000000000000e+00,3.225806451612903136e-02,4.789833822091886517e-02,5.278592375366569084e-02
1.505376344086021556e-01,6.647116324535679022e-02,5.083088954056696335e-02,3.421309872922775885e-02
4.692082111436950143e-02,9.775171065493645783e-02,5.767350928641250957e-02,2.297165200391006745e-01
2.756598240469207983e-01,1.485826001955034281e-01,6.647116324535679022e-02,3.421309872922775885e-02
9.775171065493646130e-04,9.775171065493645783e-02,6.549364613880742647e-02,2.668621700879765246e-01
2.170087976539589458e-01,1.104594330400782004e-01,6.842619745845551771e-02,2.346041055718475071e-02
5.376344086021505458e-02,1.133919843597262916e-01,7.331378299120235031e-02,8.113391984359726028e-02
0.000000000000000000e+00,6.158357771260997149e-02,6.842619745845551771e-02,2.052785923753665809e-01
2.541544477028348167e-02,3.616813294232649328e-02,6.451612903225806273e-02,3.910068426197458452e-02
0.000000000000000000e+00,1.759530791788856477e-02,6.060606060606060774e-02,2.394916911045943397e-01
0.000000000000000000e+00,7.820136852394916904e-03,5.571847507331378208e-02,2.639296187683284542e-02
0.000000000000000000e+00,3.910068426197458452e-03,5.180840664711632709e-02,1.456500488758553369e-01
2.267839687194525833e-01,7.331378299120235031e-02,5.767350928641250957e-02,3.128054740957966762e-02
3.567937438905181002e-01,2.033235581622678534e-01,7.624633431085044155e-02,4.887585532746822892e-02
4.154447702834799805e-01,3.040078201368524025e-01,9.872922776148582158e-02,2.737047898338220708e-01
7.820136852394916904e-03,2.170087976539589458e-01,1.036168132942326542e-01,5.571847507331378208e-02
0.000000000000000000e+00,1.065493646138807454e-01,9.579667644183773034e-02,2.913000977517106738e-01
3.910068426197458452e-03,5.571847507331378208e-02,8.993157380254154787e-02,6.842619745845551771e-02
2.052785923753665809e-01,9.188660801564027536e-02,9.090909090909091161e-02,1.016617790811339267e-01
9.775171065493646130e-04,7.135874877810362282e-02,8.895405669599218412e-02,1.964809384164222794e-01
5.376344086021505458e-02,5.083088954056696335e-02,8.504398826979471526e-02,4.692082111436950143e-02
0.000000000000000000e+00,3.421309872922775885e-02,8.015640273704789653e-02,2.717497556207233433e-01
1.270772238514174084e-02,2.346041055718475071e-02,7.526881720430107781e-02,3.030303030303030387e-02
1.466275659824047006e-02,2.150537634408602322e-02,7.233626588465298657e-02,1.446725317693059731e-01
0.000000000000000000e+00,9.775171065493646130e-03,6.744868035190615396e-02,7.135874877810362282e-02
1.739980449657869133e-01,4.887585532746822892e-02,6.744868035190615396e-02,4.301075268817204644e-02
7.820136852394916904e-03,6.647116324535679022e-02,7.038123167155425908e-02,2.600195503421309784e-01
1.378299120234603992e-01,8.602150537634409289e-02,7.233626588465298657e-02,2.737047898338220916e-02
2.932551319648093839e-03,7.624633431085044155e-02,7.233626588465298657e-02,2.326490713587487658e-01
1.857282502443792851e-02,4.203323558162267576e-02,6.842619745845551771e-02,8.699902248289345663e-02
0.000000000000000000e+00,1.955034213098729226e-02,6.353861192570869898e-02,5.474095796676441833e-02
1.358748778103616717e-01,4.301075268817204644e-02,6.256109481915933523e-02,2.072336265884653084e-01
0.000000000000000000e+00,3.714565004887585703e-02,6.158357771260997149e-02,3.519061583577712954e-02
0.000000000000000000e+00,1.759530791788856477e-02,5.767350928641250957e-02,2.668621700879765246e-01
2.737047898338220916e-02,1.368523949169110458e-02,5.376344086021505458e-02,2.443792766373411446e-02
0.000000000000000000e+00,5.865102639296187678e-03,4.985337243401759266e-02,6.353861192570869898e-02
0.000000000000000000e+00,2.932551319648093839e-03,4.692082111436950143e-02,1.485826001955034281e-01
0.000000000000000000e+00,9.775171065493646130e-04,4.398826979472141019e-02,2.541544477028348167e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.007820136852394827e-02,2.394916911045943397e-01
1.808406647116324595e-01,4.692082111436950143e-02,4.301075268817204644e-02,4.887585532746823065e-03
9.775171065493646130e-04,5.180840664711632709e-02,4.496578690127077393e-02,1.143695014662756554e-01
2.346041055718475071e-02,3.714565004887585703e-02,4.398826979472141019e-02,1.212121212121212155e-01
8.797653958944282038e-02,5.278592375366569084e-02,4.594330400782013768e-02,4.496578690127077393e-02
0.000000000000000000e+00,2.834799608993157291e-02,4.301075268817204644e-02,2.326490713587487658e-01
0.000000000000000000e+00,1.270772238514174084e-02,4.007820136852394827e-02,2.834799608993157291e-02
2.541544477028348167e-02,1.173020527859237536e-02,3.812316715542522078e-02,2.287390029325513108e-01
2.248289345063538697e-02,1.857282502443792851e-02,3.714565004887585703e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.466275659824047006e-02,3.421309872922775885e-02,5.865102639296187678e-03
1.847507331378299145e-01,5.571847507331378208e-02,3.812316715542522078e-02,1.221896383186705792e-01
9.775171065493646130e-04,5.571847507331378208e-02,4.007820136852394827e-02,1.329423264907135804e-01
0.000000000000000000e+00,2.639296187683284542e-02,3.714565004887585703e-02,3.225806451612903136e-02
0.000000000000000000e+00,1.270772238514174084e-02,3.421309872922775885e-02,2.306940371456500383e-01
4.985337243401759266e-02,2.443792766373411446e-02,3.421309872922775885e-02,9.775171065493646130e-03
0.000000000000000000e+00,2.346041055718475071e-02,3.421309872922775885e-02,2.434017595307917947e-01
1.397849462365591267e-01,4.692082111436950143e-02,3.616813294232649328e-02,0.000000000000000000e+00
3.812316715542522078e-02,5.865102639296188025e-02,3.812316715542522078e-02,2.834799608993157291e-02
4.692082111436950143e-02,5.474095796676441833e-02,4.007820136852394827e-02,1.935483870967741882e-01
4.887585532746823065e-03,3.225806451612903136e-02,3.812316715542522078e-02,2.932551319648093839e-03
1.945259042033235519e-01,7.038123167155425908e-02,4.203323558162267576e-02,2.463343108504398860e-01
9.188660801564027536e-02,1.026392961876832904e-01,4.887585532746822892e-02,2.346041055718475071e-02
2.854349951124144913e-01,1.573802541544477018e-01,5.962854349951124400e-02,9.188660801564027536e-02
9.775171065493646130e-04,1.036168132942326542e-01,5.962854349951124400e-02,8.895405669599218412e-02
0.000000000000000000e+00,5.083088954056696335e-02,5.571847507331378208e-02,3.519061583577712954e-02
2.306940371456500383e-01,9.872922776148582158e-02,6.060606060606060774e-02,2.473118279569892497e-01
2.932551319648093839e-03,9.286412512218963911e-02,6.353861192570869898e-02,3.225806451612903136e-02
0.000000000000000000e+00,4.496578690127077393e-02,5.962854349951124400e-02,2.091886608015640359e-01
0.000000000000000000e+00,2.150537634408602322e-02,5.474095796676441833e-02,3.421309872922775885e-02
0.000000000000000000e+00,1.075268817204301161e-02,5.083088954056696335e-02,3.910068426197458452e-02
1.955034213098729226e-02,1.368523949169110458e-02,4.887585532746822892e-02,2.111436950146627634e-01
0.000000000000000000e+00,9.775171065493646130e-03,4.594330400782013768e-02,2.541544477028348167e-02
0.000000000000000000e+00,3.910068426197458452e-03,4.301075268817204644e-02,2.482893450635386134e-01
4.887585532746823065e-03,3.910068426197458452e-03,4.007820136852394827e-02,1.270772238514174084e-02
0.000000000000000000e+00,2.932551319648093839e-03,3.812316715542522078e-02,5.571847507331378208e-02
0.000000000000000000e+00,9.775171065493646130e-04,3.421309872922775885e-02,1.671554252199413393e-01
6.842619745845552291e-03,4.887585532746823065e-03,3.323558162267839511e-02,1.564027370478983381e-02
